,Hour,Temp,Hum,Wind,Visb,Rainfall,Snow,Weekend,Holiday,Fday,DWeek_Friday,DWeek_Monday,DWeek_Saturday,DWeek_Sunday,DWeek_Thursday,DWeek_Tuesday,DWeek_Wednesday,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Count
0,0.9130434782608695,0.26760563380281693,0.3103448275862069,0.31081081081081074,0.9999999999999999,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133
1,0.21739130434782608,0.517605633802817,0.8390804597701149,0.2027027027027027,0.1652262328418912,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223
2,0.2608695652173913,0.36795774647887325,0.8505747126436782,0.2027027027027027,0.10218607015760041,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63
3,0.7391304347826086,0.44190140845070425,0.13793103448275862,0.39189189189189183,0.8362989323843416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1099
4,0.43478260869565216,0.3591549295774648,0.12643678160919541,0.27027027027027023,0.9944077275038129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,603
5,0.43478260869565216,0.5492957746478874,0.5287356321839081,0.16216216216216214,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,864
6,0.9565217391304348,0.31690140845070425,0.12643678160919541,0.39189189189189183,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,319
7,1.0,0.3345070422535212,0.8620689655172413,0.16216216216216214,0.7432638535841383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,226
8,0.13043478260869565,0.75,0.8505747126436782,0.09459459459459457,0.7493645144890696,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,276
9,0.6956521739130435,0.6901408450704225,0.13793103448275862,0.3378378378378378,0.6970005083884087,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1386
10,0.6521739130434783,0.8274647887323945,0.5287356321839081,0.27027027027027023,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,957
11,0.6956521739130435,0.21302816901408453,0.16091954022988503,0.4594594594594594,0.9923741738688358,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,199
12,0.5652173913043478,0.8309859154929577,0.7931034482758621,0.2297297297297297,0.6502287747839349,0.013559322033898306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,628
13,0.2608695652173913,0.6144366197183099,1.0,0.040540540540540536,0.10218607015760041,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77
14,0.043478260869565216,0.665492957746479,0.5057471264367817,0.14864864864864863,0.8759532282663955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,721
15,0.6956521739130435,0.5193661971830986,0.5747126436781609,0.4864864864864864,0.6817488561260803,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124
16,0.7391304347826086,0.7570422535211268,0.22988505747126436,0.31081081081081074,0.9867819013726488,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2392
17,0.21739130434782608,0.6795774647887325,0.6091954022988506,0.2027027027027027,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,301
18,0.7826086956521738,0.3080985915492958,0.885057471264368,0.08108108108108107,0.12404677173360447,0.0,0.3068181818181818,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,281
19,0.08695652173913043,0.2200704225352113,0.6206896551724137,0.05405405405405405,0.4865277071682766,0.0,0.022727272727272728,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38
20,0.8695652173913043,0.5580985915492958,0.5172413793103448,0.2432432432432432,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1512
21,0.6086956521739131,0.5492957746478874,0.44827586206896547,0.49999999999999994,0.6024402643619725,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1083
